Date,Start of the Month,Year,Quarter,Year-Quarter,Month,Month Name,Week of Year,Week of Month,Day Name,Day Type,Short Year,Mon-Year,Day,Day of week,Month day,Day of Year
2021-07-09 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,28,2,Fri,Weekday,21,Jul-21,9,5,Jul 9,190
2021-07-12 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,29,3,Mon,Weekday,21,Jul-21,12,1,Jul 12,193
2021-07-13 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,29,3,Tue,Weekday,21,Jul-21,13,2,Jul 13,194
2021-07-14 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,29,3,Wed,Weekday,21,Jul-21,14,3,Jul 14,195
2021-07-15 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,29,3,Thu,Weekday,21,Jul-21,15,4,Jul 15,196
2021-07-16 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,29,3,Fri,Weekday,21,Jul-21,16,5,Jul 16,197
2021-07-19 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,30,4,Mon,Weekday,21,Jul-21,19,1,Jul 19,200
2021-07-20 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,30,4,Tue,Weekday,21,Jul-21,20,2,Jul 20,201
2021-07-21 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,30,4,Wed,Weekday,21,Jul-21,21,3,Jul 21,202
2021-07-22 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,30,4,Thu,Weekday,21,Jul-21,22,4,Jul 22,203
2021-07-23 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,30,4,Fri,Weekday,21,Jul-21,23,5,Jul 23,204
2021-07-26 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,31,5,Mon,Weekday,21,Jul-21,26,1,Jul 26,207
2021-07-27 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,31,5,Tue,Weekday,21,Jul-21,27,2,Jul 27,208
2021-07-28 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,31,5,Wed,Weekday,21,Jul-21,28,3,Jul 28,209
2021-07-29 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,31,5,Thu,Weekday,21,Jul-21,29,4,Jul 29,210
2021-07-30 00:00:00.000,2021-07-01 00:00:00.000,2021,Q3,2021-Q3,7,Jul,31,5,Fri,Weekday,21,Jul-21,30,5,Jul 30,211
2021-08-02 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,32,2,Mon,Weekday,21,Aug-21,2,1,Aug 2,214
2021-08-03 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,32,2,Tue,Weekday,21,Aug-21,3,2,Aug 3,215
2021-08-04 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,32,2,Wed,Weekday,21,Aug-21,4,3,Aug 4,216
2021-08-05 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,32,2,Thu,Weekday,21,Aug-21,5,4,Aug 5,217
2021-08-06 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,32,2,Fri,Weekday,21,Aug-21,6,5,Aug 6,218
2021-08-09 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,33,3,Mon,Weekday,21,Aug-21,9,1,Aug 9,221
2021-08-10 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,33,3,Tue,Weekday,21,Aug-21,10,2,Aug 10,222
2021-08-11 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,33,3,Wed,Weekday,21,Aug-21,11,3,Aug 11,223
2021-08-12 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,33,3,Thu,Weekday,21,Aug-21,12,4,Aug 12,224
2021-08-13 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,33,3,Fri,Weekday,21,Aug-21,13,5,Aug 13,225
2021-08-16 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,34,4,Mon,Weekday,21,Aug-21,16,1,Aug 16,228
2021-08-17 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,34,4,Tue,Weekday,21,Aug-21,17,2,Aug 17,229
2021-08-18 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,34,4,Wed,Weekday,21,Aug-21,18,3,Aug 18,230
2021-08-19 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,34,4,Thu,Weekday,21,Aug-21,19,4,Aug 19,231
2021-08-20 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,34,4,Fri,Weekday,21,Aug-21,20,5,Aug 20,232
2021-08-23 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,35,5,Mon,Weekday,21,Aug-21,23,1,Aug 23,235
2021-08-24 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,35,5,Tue,Weekday,21,Aug-21,24,2,Aug 24,236
2021-08-25 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,35,5,Wed,Weekday,21,Aug-21,25,3,Aug 25,237
2021-08-26 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,35,5,Thu,Weekday,21,Aug-21,26,4,Aug 26,238
2021-08-27 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,35,5,Fri,Weekday,21,Aug-21,27,5,Aug 27,239
2021-08-30 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,36,6,Mon,Weekday,21,Aug-21,30,1,Aug 30,242
2021-08-31 00:00:00.000,2021-08-01 00:00:00.000,2021,Q3,2021-Q3,8,Aug,36,6,Tue,Weekday,21,Aug-21,31,2,Aug 31,243
2021-09-01 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,36,1,Wed,Weekday,21,Sep-21,1,3,Sep 1,244
2021-09-02 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,36,1,Thu,Weekday,21,Sep-21,2,4,Sep 2,245
2021-09-03 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,36,1,Fri,Weekday,21,Sep-21,3,5,Sep 3,246
2021-09-06 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,37,2,Mon,Weekday,21,Sep-21,6,1,Sep 6,249
2021-09-07 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,37,2,Tue,Weekday,21,Sep-21,7,2,Sep 7,250
2021-09-08 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,37,2,Wed,Weekday,21,Sep-21,8,3,Sep 8,251
2021-09-09 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,37,2,Thu,Weekday,21,Sep-21,9,4,Sep 9,252
2021-09-10 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,37,2,Fri,Weekday,21,Sep-21,10,5,Sep 10,253
2021-09-13 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,38,3,Mon,Weekday,21,Sep-21,13,1,Sep 13,256
2021-09-14 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,38,3,Tue,Weekday,21,Sep-21,14,2,Sep 14,257
2021-09-15 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,38,3,Wed,Weekday,21,Sep-21,15,3,Sep 15,258
2021-09-16 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,38,3,Thu,Weekday,21,Sep-21,16,4,Sep 16,259
2021-09-17 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,38,3,Fri,Weekday,21,Sep-21,17,5,Sep 17,260
2021-09-20 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,39,4,Mon,Weekday,21,Sep-21,20,1,Sep 20,263
2021-09-21 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,39,4,Tue,Weekday,21,Sep-21,21,2,Sep 21,264
2021-09-22 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,39,4,Wed,Weekday,21,Sep-21,22,3,Sep 22,265
2021-09-23 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,39,4,Thu,Weekday,21,Sep-21,23,4,Sep 23,266
2021-09-24 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,39,4,Fri,Weekday,21,Sep-21,24,5,Sep 24,267
2021-09-27 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,40,5,Mon,Weekday,21,Sep-21,27,1,Sep 27,270
2021-09-28 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,40,5,Tue,Weekday,21,Sep-21,28,2,Sep 28,271
2021-09-29 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,40,5,Wed,Weekday,21,Sep-21,29,3,Sep 29,272
2021-09-30 00:00:00.000,2021-09-01 00:00:00.000,2021,Q3,2021-Q3,9,Sep,40,5,Thu,Weekday,21,Sep-21,30,4,Sep 30,273
2022-01-01 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,1,1,Sat,Weekend,22,Jan-22,1,6,Jan 1,1
2022-01-02 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,1,1,Sun,Weekend,22,Jan-22,2,7,Jan 2,2
2022-01-03 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Mon,Weekday,22,Jan-22,3,1,Jan 3,3
2022-01-04 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Tue,Weekday,22,Jan-22,4,2,Jan 4,4
2022-01-05 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Wed,Weekday,22,Jan-22,5,3,Jan 5,5
2022-01-06 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Thu,Weekday,22,Jan-22,6,4,Jan 6,6
2022-01-07 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Fri,Weekday,22,Jan-22,7,5,Jan 7,7
2022-01-08 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Sat,Weekend,22,Jan-22,8,6,Jan 8,8
2022-01-09 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,2,2,Sun,Weekend,22,Jan-22,9,7,Jan 9,9
2022-01-10 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Mon,Weekday,22,Jan-22,10,1,Jan 10,10
2022-01-11 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Tue,Weekday,22,Jan-22,11,2,Jan 11,11
2022-01-12 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Wed,Weekday,22,Jan-22,12,3,Jan 12,12
2022-01-13 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Thu,Weekday,22,Jan-22,13,4,Jan 13,13
2022-01-14 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Fri,Weekday,22,Jan-22,14,5,Jan 14,14
2022-01-15 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Sat,Weekend,22,Jan-22,15,6,Jan 15,15
2022-01-16 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,3,3,Sun,Weekend,22,Jan-22,16,7,Jan 16,16
2022-01-17 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Mon,Weekday,22,Jan-22,17,1,Jan 17,17
2022-01-18 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Tue,Weekday,22,Jan-22,18,2,Jan 18,18
2022-01-19 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Wed,Weekday,22,Jan-22,19,3,Jan 19,19
2022-01-20 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Thu,Weekday,22,Jan-22,20,4,Jan 20,20
2022-01-21 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Fri,Weekday,22,Jan-22,21,5,Jan 21,21
2022-01-22 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Sat,Weekend,22,Jan-22,22,6,Jan 22,22
2022-01-23 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,4,4,Sun,Weekend,22,Jan-22,23,7,Jan 23,23
2022-01-24 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Mon,Weekday,22,Jan-22,24,1,Jan 24,24
2022-01-25 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Tue,Weekday,22,Jan-22,25,2,Jan 25,25
2022-01-26 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Wed,Weekday,22,Jan-22,26,3,Jan 26,26
2022-01-27 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Thu,Weekday,22,Jan-22,27,4,Jan 27,27
2022-01-28 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Fri,Weekday,22,Jan-22,28,5,Jan 28,28
2022-01-29 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Sat,Weekend,22,Jan-22,29,6,Jan 29,29
2022-01-30 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,5,5,Sun,Weekend,22,Jan-22,30,7,Jan 30,30
2022-01-31 00:00:00.000,2022-01-01 00:00:00.000,2022,Q1,2022-Q1,1,Jan,6,6,Mon,Weekday,22,Jan-22,31,1,Jan 31,31
2022-02-01 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Tue,Weekday,22,Feb-22,1,2,Feb 1,32
2022-02-02 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Wed,Weekday,22,Feb-22,2,3,Feb 2,33
2022-02-03 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Thu,Weekday,22,Feb-22,3,4,Feb 3,34
2022-02-04 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Fri,Weekday,22,Feb-22,4,5,Feb 4,35
2022-02-05 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Sat,Weekend,22,Feb-22,5,6,Feb 5,36
2022-02-06 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,6,1,Sun,Weekend,22,Feb-22,6,7,Feb 6,37
2022-02-07 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Mon,Weekday,22,Feb-22,7,1,Feb 7,38
2022-02-08 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Tue,Weekday,22,Feb-22,8,2,Feb 8,39
2022-02-09 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Wed,Weekday,22,Feb-22,9,3,Feb 9,40
2022-02-10 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Thu,Weekday,22,Feb-22,10,4,Feb 10,41
2022-02-11 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Fri,Weekday,22,Feb-22,11,5,Feb 11,42
2022-02-12 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Sat,Weekend,22,Feb-22,12,6,Feb 12,43
2022-02-13 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,7,2,Sun,Weekend,22,Feb-22,13,7,Feb 13,44
2022-02-14 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Mon,Weekday,22,Feb-22,14,1,Feb 14,45
2022-02-15 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Tue,Weekday,22,Feb-22,15,2,Feb 15,46
2022-02-16 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Wed,Weekday,22,Feb-22,16,3,Feb 16,47
2022-02-17 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Thu,Weekday,22,Feb-22,17,4,Feb 17,48
2022-02-18 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Fri,Weekday,22,Feb-22,18,5,Feb 18,49
2022-02-19 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Sat,Weekend,22,Feb-22,19,6,Feb 19,50
2022-02-20 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,8,3,Sun,Weekend,22,Feb-22,20,7,Feb 20,51
2022-02-21 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Mon,Weekday,22,Feb-22,21,1,Feb 21,52
2022-02-22 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Tue,Weekday,22,Feb-22,22,2,Feb 22,53
2022-02-23 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Wed,Weekday,22,Feb-22,23,3,Feb 23,54
2022-02-24 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Thu,Weekday,22,Feb-22,24,4,Feb 24,55
2022-02-25 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Fri,Weekday,22,Feb-22,25,5,Feb 25,56
2022-02-26 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Sat,Weekend,22,Feb-22,26,6,Feb 26,57
2022-02-27 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,9,4,Sun,Weekend,22,Feb-22,27,7,Feb 27,58
2022-02-28 00:00:00.000,2022-02-01 00:00:00.000,2022,Q1,2022-Q1,2,Feb,10,5,Mon,Weekday,22,Feb-22,28,1,Feb 28,59
2022-03-01 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Tue,Weekday,22,Mar-22,1,2,Mar 1,60
2022-03-02 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Wed,Weekday,22,Mar-22,2,3,Mar 2,61
2022-03-03 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Thu,Weekday,22,Mar-22,3,4,Mar 3,62
2022-03-04 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Fri,Weekday,22,Mar-22,4,5,Mar 4,63
2022-03-05 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Sat,Weekend,22,Mar-22,5,6,Mar 5,64
2022-03-06 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,10,1,Sun,Weekend,22,Mar-22,6,7,Mar 6,65
2022-03-07 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Mon,Weekday,22,Mar-22,7,1,Mar 7,66
2022-03-08 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Tue,Weekday,22,Mar-22,8,2,Mar 8,67
2022-03-09 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Wed,Weekday,22,Mar-22,9,3,Mar 9,68
2022-03-10 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Thu,Weekday,22,Mar-22,10,4,Mar 10,69
2022-03-11 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Fri,Weekday,22,Mar-22,11,5,Mar 11,70
2022-03-12 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Sat,Weekend,22,Mar-22,12,6,Mar 12,71
2022-03-13 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,11,2,Sun,Weekend,22,Mar-22,13,7,Mar 13,72
2022-03-14 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Mon,Weekday,22,Mar-22,14,1,Mar 14,73
2022-03-15 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Tue,Weekday,22,Mar-22,15,2,Mar 15,74
2022-03-16 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Wed,Weekday,22,Mar-22,16,3,Mar 16,75
2022-03-17 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Thu,Weekday,22,Mar-22,17,4,Mar 17,76
2022-03-18 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Fri,Weekday,22,Mar-22,18,5,Mar 18,77
2022-03-19 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Sat,Weekend,22,Mar-22,19,6,Mar 19,78
2022-03-20 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,12,3,Sun,Weekend,22,Mar-22,20,7,Mar 20,79
2022-03-21 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Mon,Weekday,22,Mar-22,21,1,Mar 21,80
2022-03-22 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Tue,Weekday,22,Mar-22,22,2,Mar 22,81
2022-03-23 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Wed,Weekday,22,Mar-22,23,3,Mar 23,82
2022-03-24 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Thu,Weekday,22,Mar-22,24,4,Mar 24,83
2022-03-25 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Fri,Weekday,22,Mar-22,25,5,Mar 25,84
2022-03-26 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Sat,Weekend,22,Mar-22,26,6,Mar 26,85
2022-03-27 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,13,4,Sun,Weekend,22,Mar-22,27,7,Mar 27,86
2022-03-28 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,14,5,Mon,Weekday,22,Mar-22,28,1,Mar 28,87
2022-03-29 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,14,5,Tue,Weekday,22,Mar-22,29,2,Mar 29,88
2022-03-30 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,14,5,Wed,Weekday,22,Mar-22,30,3,Mar 30,89
2022-03-31 00:00:00.000,2022-03-01 00:00:00.000,2022,Q1,2022-Q1,3,Mar,14,5,Thu,Weekday,22,Mar-22,31,4,Mar 31,90
2022-04-01 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,14,1,Fri,Weekday,22,Apr-22,1,5,Apr 1,91
2022-04-02 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,14,1,Sat,Weekend,22,Apr-22,2,6,Apr 2,92
2022-04-03 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,14,1,Sun,Weekend,22,Apr-22,3,7,Apr 3,93
2022-04-04 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Mon,Weekday,22,Apr-22,4,1,Apr 4,94
2022-04-05 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Tue,Weekday,22,Apr-22,5,2,Apr 5,95
2022-04-06 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Wed,Weekday,22,Apr-22,6,3,Apr 6,96
2022-04-07 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Thu,Weekday,22,Apr-22,7,4,Apr 7,97
2022-04-08 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Fri,Weekday,22,Apr-22,8,5,Apr 8,98
2022-04-09 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Sat,Weekend,22,Apr-22,9,6,Apr 9,99
2022-04-10 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,15,2,Sun,Weekend,22,Apr-22,10,7,Apr 10,100
2022-04-11 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Mon,Weekday,22,Apr-22,11,1,Apr 11,101
2022-04-12 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Tue,Weekday,22,Apr-22,12,2,Apr 12,102
2022-04-13 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Wed,Weekday,22,Apr-22,13,3,Apr 13,103
2022-04-14 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Thu,Weekday,22,Apr-22,14,4,Apr 14,104
2022-04-15 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Fri,Weekday,22,Apr-22,15,5,Apr 15,105
2022-04-16 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Sat,Weekend,22,Apr-22,16,6,Apr 16,106
2022-04-17 00:00:00.000,2022-04-01 00:00:00.000,2022,Q2,2022-Q2,4,Apr,16,3,Sun,Weekend,22,Apr-22,17,7,Apr 17,107
